LoanStatus,BorrowerAPR,ProsperRating,LoanOriginalAmount,Term,IsBorrowerHomeowner,EmploymentStatus,EmploymentStatusDuration,DebtToIncomeRatio,IncomeRange
PastDue,0.30285,E,2500,36,False,Employed,1.0,0.15,$25-50k
Completed,0.11295999999999999,A,2500,36,False,Employed,2.0,0.34,$25-50k
Defaulted,0.27002,C,10000,36,True,Employed,16.0,0.49,>$100k
Completed,0.17359000000000002,B,7000,36,True,Employed,5.0,0.15,$75-100k
Completed,0.35796999999999995,HR,4000,36,False,Other,1.0,0.27,$50-75k
Completed,0.08331000000000001,AA,2000,36,False,Employed,14.0,0.06,$75-100k
Defaulted,0.34621,E,4000,36,False,Not employed,3.0,,Not employed
Completed,0.2832,D,2500,36,True,Retired,6.0,0.56,$25-50k
Completed,0.15324000000000002,A,5750,36,False,Employed,10.0,0.16,$50-75k
Defaulted,0.10588,AA,6000,36,True,Employed,5.0,0.2,$25-50k
PastDue,0.19501,B,15000,36,False,Employed,3.0,0.41,$75-100k
Completed,0.25781,D,15000,36,True,Employed,5.0,0.12,>$100k
Completed,0.35643,E,4000,36,False,Other,5.0,,$25-50k
Completed,0.23121,C,10000,36,True,Employed,20.0,0.45,$50-75k
Completed,0.10082,A,4999,36,True,Employed,17.0,0.02,>$100k
Defaulted,0.2837,D,2000,36,False,Employed,15.0,0.6,$25-50k
Completed,0.28902,E,1000,36,False,Retired,4.0,,$0-25k
Completed,0.13271,A,8000,36,True,Employed,8.0,0.12,$75-100k
Completed,0.23121,C,2100,36,True,Employed,17.0,0.07,>$100k
PastDue,0.20357999999999998,B,5000,60,True,Employed,10.0,0.17,$75-100k
Completed,0.17069,B,7500,36,False,Employed,4.0,0.22,$75-100k
Completed,0.16652999999999998,B,7500,36,True,Employed,33.0,0.13,$50-75k
Completed,0.25013,C,7500,36,False,Employed,2.0,0.12,$50-75k
Completed,0.29394000000000003,D,7000,36,False,Employed,2.0,0.49,$25-50k
Completed,0.16499,B,8500,60,False,Employed,3.0,0.24,$25-50k
Completed,0.08772,AA,2000,36,True,Self-employed,17.0,,>$100k
Defaulted,0.36793000000000003,E,2500,36,False,Employed,9.0,0.28,$50-75k
Defaulted,0.35643,E,7000,36,False,Employed,9.0,0.33,$25-50k
PastDue,0.27285,D,15000,36,True,Employed,2.0,0.25,>$100k
Defaulted,0.35796999999999995,HR,2839,36,False,Employed,3.0,0.18,$25-50k
Completed,0.26159,C,10000,60,False,Employed,3.0,0.31,$50-75k
Completed,0.09333,AA,14998,36,True,Other,9.0,0.31,$25-50k
Defaulted,0.14385,A,2000,36,True,Employed,2.0,0.23,$50-75k
Completed,0.26528,D,5000,36,True,Employed,8.0,0.24,>$100k
PastDue,0.24758000000000002,C,15000,36,True,Employed,5.0,0.33,$75-100k
Completed,0.27462,C,12500,60,False,Employed,8.0,0.2,$50-75k
Defaulted,0.3205,HR,1300,36,False,Not employed,1.0,,Not employed
Completed,0.26584,D,2000,12,False,Employed,10.0,0.18,$50-75k
PastDue,0.17060999999999998,B,15000,60,True,Employed,13.0,0.37,$75-100k
Completed,0.124,A,13000,36,False,Employed,8.0,0.19,$25-50k
Completed,0.1717,B,10000,36,False,Employed,2.0,0.31,$25-50k
Completed,0.1241,A,4500,36,True,Employed,13.0,0.17,$75-100k
Completed,0.31308,D,7500,36,True,Employed,8.0,0.18,$50-75k
Defaulted,0.24702,C,15000,60,True,Employed,9.0,0.25,$75-100k
Completed,0.15077000000000002,A,7500,12,True,Employed,4.0,0.09,>$100k
Completed,0.13068,A,15000,36,True,Employed,9.0,0.16,>$100k
Defaulted,0.33636,D,5000,36,True,Employed,2.0,0.28,$25-50k
PastDue,0.2878,D,4000,36,False,Other,7.0,0.55,$0-25k
Completed,0.18633,B,5000,36,True,Self-employed,10.0,,$25-50k
Completed,0.22146999999999997,E,1000,36,False,Employed,4.0,0.4,$50-75k
Defaulted,0.21372,B,8500,36,True,Employed,7.0,0.15,>$100k
Completed,0.35796999999999995,HR,4000,36,False,Other,11.0,0.19,$50-75k
Completed,0.232,C,15000,36,True,Employed,7.0,0.21,$50-75k
Defaulted,0.35643,HR,4000,36,False,Employed,1.0,0.18,$25-50k
Completed,0.124,A,5000,36,False,Employed,1.0,0.35,$25-50k
Completed,0.13524,A,10000,36,True,Employed,1.0,0.22,>$100k
Completed,0.27466999999999997,D,15000,36,False,Employed,17.0,0.25,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,6.0,0.35,$75-100k
Defaulted,0.202,B,3000,36,False,Employed,5.0,0.07,$0-25k
Completed,0.39171,HR,1000,36,True,Part-time,7.0,,$25-50k
Completed,0.27246,C,7000,60,True,Other,9.0,0.33,$25-50k
Completed,0.24702,C,13500,60,True,Employed,7.0,0.37,>$100k
Completed,0.22361999999999999,C,10000,36,True,Employed,18.0,0.17,$75-100k
Completed,0.16251,B,1500,36,False,Employed,2.0,0.09,$25-50k
Defaulted,0.34886999999999996,HR,4000,36,True,Employed,9.0,0.31,$25-50k
Completed,0.25564000000000003,D,9000,60,True,Employed,10.0,0.34,$25-50k
Defaulted,0.27466999999999997,D,3500,36,False,Employed,24.0,0.16,$50-75k
Completed,0.17359000000000002,B,2000,36,False,Employed,1.0,0.1,$25-50k
Completed,0.18525999999999998,B,12500,12,False,Employed,8.0,0.33,$75-100k
Completed,0.22825,C,1300,36,False,Employed,6.0,0.16,$50-75k
Completed,0.20593000000000003,B,25000,60,False,Employed,2.0,0.12,>$100k
Completed,0.13625,A,10000,36,True,Employed,10.0,0.32,$50-75k
Completed,0.26478,D,2000,12,False,Other,7.0,0.2,$25-50k
Defaulted,0.22455999999999998,C,2500,36,False,Employed,8.0,,$0-25k
Completed,0.25424,D,2900,36,False,Employed,1.0,0.06,$25-50k
Defaulted,0.23318000000000003,B,7000,60,False,Employed,8.0,0.11,$25-50k
Defaulted,0.26159,C,16500,60,True,Employed,21.0,0.15,$50-75k
Completed,0.06589,AA,2000,12,True,Employed,3.0,0.08,$75-100k
Completed,0.35643,E,6200,36,True,Employed,9.0,0.13,$75-100k
Completed,0.26681,D,9000,36,False,Employed,10.0,0.22,>$100k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,1.0,0.14,$25-50k
Completed,0.35796999999999995,HR,4000,36,False,Other,5.0,0.79,$0-25k
Completed,0.21372,B,5000,36,True,Employed,8.0,0.19,$50-75k
Completed,0.19501,C,10000,36,True,Employed,6.0,0.52,$25-50k
Defaulted,0.2837,D,12000,36,True,Employed,4.0,0.38,$75-100k
Completed,0.12211,AA,21000,60,True,Employed,18.0,0.1,$50-75k
Completed,0.33608000000000005,E,7500,36,False,Employed,13.0,0.09,$75-100k
Defaulted,0.15784,A,15000,60,True,Employed,21.0,0.27,$50-75k
Completed,0.11295999999999999,A,6000,36,True,Employed,2.0,0.32,$25-50k
Completed,0.13119,A,3175,36,False,Self-employed,4.0,,$75-100k
Completed,0.39746,HR,2500,36,False,Employed,31.0,0.15,$50-75k
Completed,0.30532,D,8000,36,False,Employed,5.0,0.38,$25-50k
Defaulted,0.19921,B,15000,36,False,Employed,4.0,0.31,$50-75k
Defaulted,0.32576,E,7500,36,True,Employed,5.0,0.48,$25-50k
Completed,0.06589,AA,2000,12,False,Employed,8.0,0.03,$75-100k
Completed,0.27466999999999997,D,4000,36,True,Employed,23.0,0.59,$50-75k
Completed,0.27762,E,5000,36,False,Employed,5.0,0.34,$25-50k
Defaulted,0.27462,C,8500,60,True,Employed,27.0,0.14,$75-100k
Completed,0.34886999999999996,HR,2000,36,False,Employed,4.0,0.11,$75-100k
Completed,0.17532,B,15000,60,True,Employed,13.0,0.29,>$100k
Completed,0.28574,D,2000,36,True,Employed,12.0,0.16,>$100k
Completed,0.12309,A,7500,36,True,Employed,4.0,0.16,>$100k
Completed,0.17849,A,15000,60,False,Employed,22.0,0.14,$50-75k
Completed,0.12782000000000002,A,8900,36,True,Employed,5.0,0.11,$25-50k
Completed,0.22773000000000002,C,3500,36,True,Employed,11.0,0.15,$50-75k
Completed,0.38723,HR,3000,36,False,Employed,5.0,0.15,$25-50k
Defaulted,0.35244000000000003,E,7500,36,True,Employed,7.0,0.28,$75-100k
Completed,0.34631,HR,3500,36,True,Employed,8.0,0.58,$50-75k
Completed,0.06888,AA,10000,36,False,Employed,2.0,0.18,$25-50k
Completed,0.11650999999999999,A,15000,36,True,Employed,4.0,0.1,>$100k
Completed,0.19546,B,5000,36,True,Employed,2.0,0.24,>$100k
Defaulted,0.30111,D,8500,60,False,Employed,16.0,0.37,$25-50k
Completed,0.35841999999999996,E,2577,12,True,Employed,3.0,0.16,$25-50k
Completed,0.23421999999999998,C,4500,12,True,Employed,5.0,0.05,>$100k
Completed,0.24245999999999998,C,5000,36,True,Employed,9.0,0.2,$25-50k
Completed,0.2547,E,1100,36,False,Employed,20.0,0.04,$25-50k
Completed,0.23318000000000003,B,3000,60,False,Employed,8.0,0.19,$25-50k
Defaulted,0.35838000000000003,E,6000,60,True,Other,4.0,0.45,$25-50k
Defaulted,0.24681999999999998,C,5000,60,False,Employed,1.0,0.14,$25-50k
PastDue,0.33215,E,4000,36,True,Employed,11.0,0.26,$75-100k
Completed,0.22491,D,1500,36,False,Employed,0.0,,undisclosed
Completed,0.35643,E,7500,36,False,Self-employed,8.0,,$25-50k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,2.0,0.46,$25-50k
Completed,0.13271,A,12000,36,True,Employed,4.0,0.17,$50-75k
Completed,0.2951,D,2500,36,True,Employed,3.0,0.03,$75-100k
Completed,0.1831,A,10000,60,True,Employed,23.0,0.39,$50-75k
Defaulted,0.20357999999999998,B,7000,60,False,Not employed,3.0,,Not employed
Completed,0.31053000000000003,D,8000,36,True,Employed,2.0,0.19,$50-75k
Defaulted,0.35643,E,4500,36,False,Employed,7.0,0.41,$0-25k
Completed,0.12528,A,3500,36,True,Employed,20.0,0.17,$50-75k
Completed,0.09643,AA,9000,36,True,Employed,8.0,0.09,>$100k
Completed,0.34045,E,2000,36,True,Employed,13.0,0.24,$25-50k
Defaulted,0.29254,D,3000,36,True,Employed,4.0,0.39,$25-50k
Completed,0.15936,A,15000,60,True,Employed,3.0,0.33,$25-50k
Completed,0.13942000000000002,A,15000,60,False,Employed,5.0,0.19,$50-75k
Completed,0.12427,A,4500,36,True,Employed,12.0,0.34,$50-75k
Defaulted,0.28826999999999997,E,2000,36,True,Employed,15.0,0.31,$50-75k
Defaulted,0.30532,D,3500,36,False,Employed,4.0,0.42,$25-50k
Defaulted,0.35643,HR,3257,36,True,Other,9.0,1.47,$0-25k
Completed,0.33665,E,4000,36,True,Employed,1.0,0.16,>$100k
Defaulted,0.24806999999999998,C,1000,36,True,Employed,6.0,0.14,$75-100k
Completed,0.124,A,7500,36,False,Employed,9.0,0.3,$75-100k
Completed,0.10993,A,8000,36,False,Employed,5.0,0.15,$25-50k
Completed,0.19221,C,25000,60,True,Employed,12.0,0.07,>$100k
Completed,0.09333,AA,7000,36,True,Employed,1.0,0.17,$25-50k
Completed,0.20593000000000003,B,15000,60,True,Employed,4.0,0.38,$50-75k
PastDue,0.19364,B,10000,60,False,Employed,8.0,0.22,$50-75k
Completed,0.35131999999999997,E,6155,36,False,Employed,3.0,0.22,$75-100k
Completed,0.07539,AA,3000,36,True,Employed,13.0,0.17,$25-50k
Completed,0.35356,HR,4000,36,False,Employed,4.0,0.33,$25-50k
Completed,0.07389,AA,1000,36,False,Employed,2.0,,$25-50k
Completed,0.19108,B,4440,36,False,Employed,3.0,0.13,>$100k
Completed,0.18750999999999998,B,7000,36,False,Self-employed,14.0,,$25-50k
Completed,0.35643,E,7500,36,True,Employed,3.0,0.37,$75-100k
PastDue,0.23939000000000002,C,5000,36,False,Employed,34.0,0.03,$75-100k
Defaulted,0.35285,HR,2000,36,True,Other,7.0,0.27,$25-50k
Completed,0.22354000000000002,C,7200,36,True,Employed,13.0,0.15,>$100k
Completed,0.2878,D,4000,36,False,Self-employed,8.0,,$25-50k
Completed,0.17754,B,3000,36,False,Employed,7.0,0.2,$25-50k
Completed,0.21575999999999998,C,20000,60,False,Employed,24.0,0.18,$75-100k
Defaulted,0.35643,E,7500,36,True,Employed,24.0,0.19,$75-100k
Defaulted,0.24301999999999999,C,4500,60,True,Employed,16.0,0.27,$50-75k
Completed,0.13138,A,11364,36,True,Employed,6.0,0.1,>$100k
Completed,0.25486,C,7000,36,True,Retired,9.0,0.27,$50-75k
Defaulted,0.28324,D,7500,60,True,Employed,2.0,0.48,$25-50k
Completed,0.25259000000000004,C,15000,36,True,Employed,7.0,0.25,$75-100k
Completed,0.19108,B,5000,36,False,Employed,8.0,0.06,$25-50k
Completed,0.23554,C,2100,12,False,Employed,8.0,0.13,$25-50k
Completed,0.38723,HR,2000,36,True,Self-employed,3.0,,$75-100k
Completed,0.35796999999999995,HR,4000,36,False,Employed,1.0,,$25-50k
Completed,0.30285,E,4000,36,False,Self-employed,23.0,,>$100k
Completed,0.06327,AA,10000,36,True,Employed,13.0,0.1,$75-100k
Completed,0.29486,D,4200,36,False,Employed,6.0,0.2,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Employed,11.0,0.19,$50-75k
Completed,0.17359000000000002,B,15000,36,True,Employed,16.0,0.16,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,True,Other,6.0,0.34,$25-50k
Defaulted,0.35643,E,7500,36,True,Employed,3.0,0.37,$50-75k
Completed,0.24758000000000002,C,8500,36,True,Employed,27.0,0.43,$50-75k
Defaulted,0.25424,D,7000,36,True,Other,1.0,0.75,$0-25k
Completed,0.30532,D,3000,36,False,Employed,5.0,0.16,$25-50k
Completed,0.12274000000000002,A,35000,36,True,Employed,3.0,0.19,>$100k
Completed,0.35643,HR,4000,36,False,Employed,7.0,0.2,$25-50k
Defaulted,0.17359000000000002,B,4000,36,False,Employed,21.0,0.05,$75-100k
Defaulted,0.17359000000000002,B,7000,36,False,Employed,5.0,0.27,$25-50k
PastDue,0.19501,C,3000,36,False,Employed,7.0,0.16,$75-100k
Completed,0.23665999999999998,C,15000,12,True,Employed,9.0,0.28,>$100k
Completed,0.35643,E,7500,36,False,Employed,1.0,0.18,$25-50k
Completed,0.22338000000000002,C,5000,36,True,Employed,8.0,0.28,$25-50k
PastDue,0.15784,A,7000,60,True,Employed,6.0,0.15,$75-100k
Defaulted,0.26887,C,15000,60,False,Employed,4.0,0.44,$25-50k
Defaulted,0.27554,C,13000,60,False,Employed,2.0,0.09,$50-75k
PastDue,0.24245999999999998,C,4000,36,False,Employed,4.0,0.42,$50-75k
Completed,0.27246,C,7500,60,True,Employed,1.0,0.25,$50-75k
Completed,0.35796999999999995,HR,3000,36,True,Employed,1.0,0.09,$75-100k
Defaulted,0.25259000000000004,C,12500,36,True,Employed,14.0,0.32,$50-75k
Defaulted,0.33097,D,2000,36,False,Employed,1.0,0.08,$50-75k
Completed,0.2951,D,7500,36,False,Employed,16.0,0.16,$50-75k
Completed,0.25259000000000004,C,5000,36,True,Employed,5.0,0.1,>$100k
Completed,0.07551000000000001,AA,2500,36,False,Employed,19.0,0.02,>$100k
PastDue,0.30748000000000003,E,4000,60,True,Employed,5.0,0.3,$50-75k
Completed,0.16499,B,20000,60,True,Employed,17.0,0.17,$50-75k
Completed,0.30532,D,7000,36,False,Employed,26.0,0.66,$25-50k
Completed,0.30532,D,11500,36,True,Employed,3.0,0.17,$50-75k
Defaulted,0.2353,C,9800,36,True,Employed,24.0,0.34,$50-75k
PastDue,0.18750999999999998,B,15000,36,True,Employed,11.0,0.21,>$100k
Defaulted,0.28574,D,3000,36,False,Employed,2.0,,$25-50k
Defaulted,0.38723,HR,2000,36,False,Employed,2.0,0.09,$25-50k
Completed,0.35356,HR,4000,36,False,Employed,1.0,0.71,$25-50k
Completed,0.26681,D,4000,36,False,Employed,28.0,0.23,$50-75k
Defaulted,0.22871999999999998,C,4000,36,False,Employed,3.0,0.05,$50-75k
Defaulted,0.16519,A,17500,60,False,Employed,3.0,0.27,$25-50k
Completed,0.16289,A,13000,60,True,Employed,1.0,,$75-100k
Completed,0.35838000000000003,E,2000,60,True,Employed,6.0,0.47,$25-50k
Defaulted,0.24821999999999997,C,6000,36,True,Employed,3.0,0.29,$50-75k
Completed,0.34886999999999996,HR,4000,36,True,Employed,22.0,0.24,$50-75k
Defaulted,0.35838000000000003,E,4000,60,False,Employed,7.0,1.02,$0-25k
Completed,0.21223000000000003,D,2500,36,False,Employed,2.0,0.24,$75-100k
Completed,0.35796999999999995,HR,4000,36,True,Other,4.0,0.34,$25-50k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,8.0,0.23,$50-75k
Completed,0.15375,A,3000,36,False,Not employed,1.0,,Not employed
Completed,0.35643,E,3000,36,False,Self-employed,2.0,,$0-25k
Completed,0.28838,D,1500,36,False,Part-time,3.0,0.22,$0-25k
Defaulted,0.27246,C,15000,60,True,Employed,23.0,0.26,>$100k
Completed,0.24758000000000002,C,15000,36,False,Employed,1.0,0.16,>$100k
PastDue,0.23462,C,21000,60,False,Employed,3.0,0.22,$75-100k
Completed,0.31308,D,7500,36,True,Employed,10.0,0.16,>$100k
Completed,0.35843,E,7500,12,False,Employed,5.0,0.23,$75-100k
Completed,0.14965,A,6500,60,True,Employed,17.0,0.28,$75-100k
Defaulted,0.37453000000000003,HR,3600,36,False,Employed,2.0,0.22,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Employed,2.0,0.16,>$100k
Completed,0.23939000000000002,C,8500,36,False,Employed,3.0,0.46,$25-50k
Completed,0.35643,HR,3000,36,True,Employed,14.0,0.25,$50-75k
Defaulted,0.33097,D,4000,36,True,Employed,11.0,0.07,$25-50k
Completed,0.29588000000000003,D,5000,36,False,Employed,4.0,0.44,$25-50k
Completed,0.08882000000000001,AA,25000,36,False,Employed,1.0,0.12,>$100k
Completed,0.16147,B,8000,36,False,Employed,1.0,0.21,$50-75k
Completed,0.22551999999999997,C,1500,36,True,Employed,10.0,0.43,$50-75k
Defaulted,0.29536999999999997,D,11465,36,False,Employed,2.0,0.22,$50-75k
Completed,0.22871999999999998,C,2750,36,True,Employed,2.0,0.05,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Employed,7.0,0.16,$75-100k
PastDue,0.27623000000000003,D,10000,36,True,Employed,38.0,0.57,$50-75k
Completed,0.35796999999999995,HR,4000,36,True,Employed,14.0,0.08,$25-50k
Completed,0.35643,HR,2500,36,True,Employed,1.0,0.14,$25-50k
Completed,0.08641,AA,6000,36,True,Self-employed,2.0,,$75-100k
PastDue,0.22875,C,19000,36,True,Employed,10.0,0.23,$75-100k
Completed,0.13972,A,3500,12,True,Employed,7.0,0.05,>$100k
Completed,0.28031999999999996,D,3000,36,True,Other,2.0,0.2,$25-50k
Completed,0.16055999999999998,A,2000,36,True,Employed,2.0,0.02,$75-100k
Completed,0.20435999999999999,B,15000,60,False,Employed,1.0,0.1,$75-100k
Defaulted,0.35796999999999995,HR,3400,36,False,Employed,8.0,0.08,$25-50k
PastDue,0.24758000000000002,C,15000,36,False,Employed,17.0,0.29,$75-100k
PastDue,0.12716,A,5500,60,True,Employed,7.0,0.19,$75-100k
Completed,0.33097,D,7500,36,False,Employed,5.0,0.49,$50-75k
Completed,0.2951,D,2500,36,False,Employed,3.0,0.21,$0-25k
Completed,0.17077,D,1000,36,True,Employed,4.0,0.03,$25-50k
Completed,0.24681999999999998,C,15000,60,True,Employed,8.0,0.17,>$100k
Completed,0.26703000000000005,C,11325,60,True,Employed,14.0,0.48,$25-50k
Defaulted,0.2878,D,10000,36,False,Employed,14.0,0.34,$25-50k
Defaulted,0.31053000000000003,D,5000,36,False,Employed,2.0,0.17,$75-100k
Defaulted,0.35643,E,3000,36,True,Employed,1.0,0.24,$25-50k
Completed,0.35643,E,7500,36,True,Employed,11.0,0.47,$25-50k
Completed,0.08341,AA,25000,36,False,Employed,6.0,0.07,>$100k
Defaulted,0.35796999999999995,HR,2000,36,True,Employed,14.0,0.22,$0-25k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,4.0,0.25,$25-50k
Completed,0.1176,AA,9000,60,True,Employed,29.0,0.17,$50-75k
Completed,0.18112,A,7500,36,True,Employed,5.0,0.29,$75-100k
Completed,0.38058000000000003,E,5000,36,False,Employed,4.0,0.34,$0-25k
Completed,0.12460999999999998,A,5000,36,True,Employed,1.0,0.15,$50-75k
PastDue,0.17601,B,9500,36,True,Employed,7.0,0.33,$75-100k
Completed,0.35796999999999995,HR,3000,36,False,Employed,6.0,0.09,$25-50k
PastDue,0.19364,B,15000,60,False,Employed,1.0,0.35,$50-75k
Completed,0.15245999999999998,B,3500,36,True,Employed,13.0,0.06,$75-100k
Defaulted,0.37733,HR,1500,36,True,Employed,1.0,0.3,$50-75k
Defaulted,0.30532,D,4404,36,False,Employed,4.0,0.25,$50-75k
Completed,0.2951,D,3500,36,True,Employed,1.0,0.15,$25-50k
Completed,0.29167,E,4000,12,True,Employed,6.0,0.23,>$100k
Defaulted,0.27466999999999997,D,7000,36,True,Employed,2.0,0.15,>$100k
Completed,0.35643,E,2500,36,False,Other,4.0,0.21,$25-50k
Completed,0.34621,E,3000,36,True,Employed,28.0,0.32,$25-50k
Completed,0.21372,B,2000,36,False,Employed,5.0,0.07,$25-50k
Completed,0.11448,A,11800,36,True,Employed,10.0,0.19,$75-100k
Completed,0.31368,E,2000,12,True,Employed,7.0,0.15,>$100k
Completed,0.35796999999999995,HR,2500,36,True,Employed,11.0,0.24,>$100k
Completed,0.09333,AA,10250,36,True,Employed,20.0,0.16,$50-75k
Defaulted,0.15784,A,16000,60,True,Employed,7.0,0.39,$25-50k
Completed,0.35131999999999997,E,7500,36,False,Employed,22.0,1.07,$0-25k
Completed,0.08641,AA,6000,36,False,Employed,1.0,0.14,$25-50k
Completed,0.15833,A,9000,36,True,Employed,10.0,0.19,$50-75k
Completed,0.21166,C,2400,60,True,Employed,33.0,0.2,$25-50k
Completed,0.23421999999999998,C,5000,12,False,Employed,6.0,0.28,$25-50k
Defaulted,0.25259000000000004,C,2000,36,True,Employed,3.0,0.23,$25-50k
Completed,0.24758000000000002,C,15000,36,True,Employed,15.0,0.42,$50-75k
Completed,0.27884000000000003,D,2000,12,False,Employed,5.0,0.14,$50-75k
Completed,0.28728000000000004,D,3000,36,True,Employed,7.0,0.27,$25-50k
Defaulted,0.23476999999999998,B,13000,60,True,Employed,3.0,0.5,$25-50k
Defaulted,0.27285,D,12648,36,False,Employed,26.0,0.44,$25-50k
Completed,0.28574,D,3000,36,False,Employed,1.0,0.14,$25-50k
Completed,0.23426999999999998,C,1600,36,False,Self-employed,1.0,,$25-50k
PastDue,0.3179,E,4000,36,True,Employed,6.0,0.49,$25-50k
Completed,0.06587,AA,8000,36,True,Employed,4.0,0.13,$50-75k
Completed,0.34621,E,7500,36,True,Employed,4.0,0.49,$50-75k
PastDue,0.32445999999999997,E,4000,36,True,Employed,9.0,0.28,$25-50k
PastDue,0.17849,A,23000,60,False,Employed,2.0,0.12,>$100k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,5.0,,$50-75k
Completed,0.202,B,5000,36,True,Employed,13.0,0.05,$75-100k
Completed,0.35356,HR,4000,36,True,Employed,3.0,0.33,$25-50k
Completed,0.25627,D,1450,36,False,Employed,1.0,0.41,$0-25k
Completed,0.21475999999999998,E,1500,36,False,Employed,6.0,0.07,$25-50k
Completed,0.13271,A,10000,36,False,Employed,24.0,0.13,$25-50k
Defaulted,0.13524,A,6000,36,True,Employed,9.0,0.24,$50-75k
Defaulted,0.34886999999999996,HR,4000,36,True,Employed,6.0,0.38,$25-50k
Defaulted,0.34408,E,4000,60,False,Employed,2.0,0.05,$25-50k
Completed,0.37856999999999996,HR,1250,36,False,Employed,1.0,0.19,$25-50k
Completed,0.19501,C,2000,36,True,Employed,9.0,0.43,$50-75k
Completed,0.13109,B,7500,36,False,Employed,2.0,0.16,$25-50k
Completed,0.1241,A,5000,36,True,Employed,1.0,0.08,$25-50k
Completed,0.25259000000000004,C,10500,36,False,Employed,4.0,0.18,>$100k
Completed,0.23318000000000003,B,7000,60,True,Employed,4.0,0.13,$25-50k
Completed,0.17359000000000002,B,7000,36,True,Employed,4.0,0.16,>$100k
Defaulted,0.35858,E,2000,36,True,Employed,17.0,0.11,$25-50k
PastDue,0.17060999999999998,B,15000,60,True,Employed,19.0,0.15,$50-75k
Completed,0.17322,B,4000,36,True,Employed,8.0,0.1,>$100k
Completed,0.1241,A,2000,36,False,Part-time,3.0,0.27,$0-25k
Defaulted,0.22135,C,4500,36,True,Employed,5.0,0.31,$75-100k
PastDue,0.24245999999999998,C,4500,36,False,Employed,1.0,0.08,$25-50k
Completed,0.3509,E,4000,36,True,Other,1.0,,$0-25k
Completed,0.1241,A,6500,36,False,Employed,4.0,0.16,$50-75k
Completed,0.33665,HR,1500,36,False,Employed,7.0,0.12,$50-75k
Completed,0.28574,D,4000,36,True,Employed,2.0,0.1,>$100k
Defaulted,0.28704,D,4000,60,True,Employed,5.0,0.14,$25-50k
Defaulted,0.16652999999999998,B,9500,36,False,Employed,16.0,0.18,$50-75k
Completed,0.22871999999999998,C,7000,36,True,Employed,14.0,0.13,$50-75k
Completed,0.16005,B,4000,36,True,Employed,4.0,0.17,$75-100k
Completed,0.35838000000000003,E,4000,60,True,Employed,16.0,0.2,$25-50k
Completed,0.25424,D,2700,36,False,Employed,8.0,0.16,$25-50k
